CMS_hgg_UE                            lnN   1.025 1.000 - - - 1.406 - - 1.027 - - - - 0.000 - - - - 0.922 1.651 0.813 0.836 0.000 - - 1.000 1.000 - - 0.866 - - - 1.967 0.000 1.000 - - - 0.832 1.000 - - - 2.000 - - 0.684 - - - - 0.000 - - - - 1.139 1.485 0.833 1.000 2.009 - - 1.753 1.461 - - 0.076 - - - 2.000 0.000 0.000 - - - 1.010 1.533 - - - -3.296 - - 1.322 - - - - 0.000 - - - - 1.049 0.236 0.880 1.673 0.000 - - 1.841 1.690 - - -6.203 - - - 2.000 0.000 0.000 - - - 0.910 -0.293 - - - -3.584 - - 0.000 - - - - 1.000 - - - - 1.363 0.917 0.926 0.000 1.000 - - 1.249 1.028 - - -4.120 - - - 2.000 1.000 1.000 - - - 0.971 1.243 - - - 2.461 - - 1.113 - - - - 1.000 - - - - 0.941 0.221 1.073 0.000 1.000 - - 1.000 1.000 - - -4.698 - - - 2.000 1.000 0.000 - - - 0.000 0.000 - - - -4.282 - - 0.182 - - - - 1.000 - - - - 0.547 0.954 1.577 1.436 1.000 - - 1.619 1.418 - - -2.225 - - - 2.000 0.000 1.000 - - - 1.681 0.000 - - - -1.259 - - 0.612 - - - - 1.000 - - - - 0.907 0.243 1.611 0.127 1.000 - - 1.824 1.804 - - -5.022 - - - 2.000 0.000 0.000 - - - 1.000 1.000 - - - -4.228 - - 1.000 - - - - 0.000 - - - - 1.132 1.523 1.000 0.000 1.000 - - 0.000 0.000 - - 0.860 - - - 1.769 0.480 1.521 - - - 1.000 1.000 - - - 2.000 - - 0.000 - - - - 0.000 - - - - 0.230 1.878 1.000 0.000 0.000 - - 1.578 1.739 - - 1.660 - - - -2.598 1.173 1.193 - - - 1.000 1.000 - - - 2.000 - - 1.000 - - - - 0.610 - - - - -0.815 0.671 1.000 1.000 1.221 - - 1.000 0.000 - - -0.223 - - - 1.615 0.000 0.000 - - - 1.470 1.261 - - - -0.195 - - 0.000 - - - - 1.000 - - - - 1.636 -1.368 0.000 0.000 1.000 - - 0.000 1.000 - - -0.354 - - - 2.000 1.000 1.000 - - - 0.044 0.595 - - - 3.483 - - 1.908 - - - - 1.000 - - - - 0.141 -1.401 0.972 0.000 1.000 - - 0.000 0.000 - - -3.096 - - - 2.000 1.000 1.000 - - - 0.000 1.000 - - - 2.000 - - 1.171 - - - - 1.000 - - - - 2.486 2.000 0.000 0.551 1.000 - - 0.000 0.000 - - 2.000 - - - 2.000 0.000 0.000 - - - 0.000 0.000 - - - 2.683 - - 1.309 - - - - 1.000 - - - - 0.445 0.588 0.000 0.846 1.000 - - 0.000 0.000 - - 0.716 - - - 3.520 0.000 0.000 - - - 1.000 1.000 - - - 1.984 - - 0.000 - - - - 0.000 - - - - 1.178 -3.506 1.000 0.000 0.000 - - 0.000 0.000 - - -0.261 - - - 0.108 0.000 1.197 - - - 1.000 1.000 - - - 1.351 - - 0.000 - - - - 0.000 - - - - -0.031 -1.059 1.000 0.000 0.000 - - 1.581 1.877 - - -0.137 - - - 1.141 0.000 1.381 - - - 1.000 1.000 - - - 2.558 - - 1.000 - - - - 0.000 - - - - 0.044 2.000 1.000 1.000 0.596 - - 0.000 1.000 - - 2.000 - - - 0.292 1.000 0.000 - - - 1.000 1.000 - - - 2.000 - - 1.000 - - - - 0.000 - - - - -5.069 0.413 1.000 1.000 1.368 - - 0.000 0.000 - - 0.414 - - - -0.485 0.000 0.000 - - - 0.000 0.000 - - - 2.000 - - 0.000 - - - - 1.000 - - - - 2.062 1.087 0.000 0.000 0.000 - - 1.658 1.296 - - -5.569 - - - 2.109 0.000 0.000 - - - 1.915 0.000 - - - 2.000 - - 0.000 - - - - 1.000 - - - - 1.981 1.247 0.000 0.000 0.000 - - 0.000 0.000 - - -6.279 - - - 2.000 0.000 0.000 - - - 0.000 0.000 - - - -3.496 - - 0.000 - - - - 1.000 - - - - 2.080 0.512 0.000 1.000 1.222 - - -0.158 -0.657 - - 0.521 - - - 1.691 0.000 0.000 - - - 0.000 0.000 - - - 2.742 - - 0.000 - - - - 1.000 - - - - 1.969 0.830 0.000 0.000 1.000 - - 0.000 0.000 - - 1.054 - - - -2.586 0.000 1.000 - - - 0.000 0.000 - - - 2.000 - - 0.000 - - - - 0.000 - - - - 1.188 3.419 0.000 1.476 1.589 - - 0.000 0.000 - - 4.251 - - - 2.000 0.000 -0.164 - - - 1.000 1.000 - - - 2.000 - - 1.000 - - - - 0.000 - - - - -1.410 1.012 1.000 0.000 1.029 - - 0.431 0.766 - - 0.169 - - - 1.321 0.000 0.000 - - - 
CMS_hgg_PS                            lnN   1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 1.000 1.000 - - - 1.000 - - 1.000 - - - - 1.000 - - - - 1.000 1.000 1.000 1.000 1.000 - - 1.000 1.000 - - 1.000 - - - 1.000 1.000 1.000 - - - 

